Id;Label
MARTINEZ  AKASHA;MARTINEZ  AKASHA
MARTINEZ  MR.;MARTINEZ  MR.
CONOVER  REV. WILLIA;CONOVER  REV. WILLIA
CONOVER  HANNAH;CONOVER  HANNAH
CROMWELL  HAMILTON;CROMWELL  HAMILTON
SAWYER  RYAN;SAWYER  RYAN
HORTON  DOUGIE;HORTON  DOUGIE
MARTINEZ  MRS.;MARTINEZ  MRS.
PROWLER III / RICK LAW;PROWLER III / RICK LAW
ROTH  DR. GERALD;ROTH  DR. GERALD
CHTYLOK;CHTYLOK
TOWNSEND  CHRIS;TOWNSEND  CHRIS
STORM 2013;STORM 2013
SEESHA;SEESHA
SEWARD  ANNE;SEWARD  ANNE
SEWARD  ELISABETH;SEWARD  ELISABETH
FLORESCU  ANTON;FLORESCU  ANTON
ARMAND;ARMAND
SEWARD  JANE;SEWARD  JANE
PENNINGTON  AUDRA;PENNINGTON  AUDRA
SEWARD  DR. CHARLES;SEWARD  DR. CHARLES
MALTZ;MALTZ
JAGATAR;JAGATAR
CONSUMPTION;CONSUMPTION
HELLER  DR. JOSEPH;HELLER  DR. JOSEPH
MIESHO;MIESHO
SIGMAR;SIGMAR
THOMAS  KIM HO TWAE;THOMAS  KIM HO TWAE
THOMAS  IDA;THOMAS  IDA
THOMAS  DR. STAN;THOMAS  DR. STAN
DEVERAUX  INSPECTOR;DEVERAUX  INSPECTOR
BULWARK;BULWARK
MISTY / VINCENTE;MISTY / VINCENTE
VINCENTE;VINCENTE
MURMUR;MURMUR
DARIA;DARIA
TORES;TORES
BUMPKIN;BUMPKIN
TETHERBLOOD;TETHERBLOOD
TOKEN;TOKEN
ELWOOD;ELWOOD
TIMMONS;TIMMONS
M-PLATE;M-PLATE
AUTHIER  TRACY TRACE;AUTHIER  TRACY TRACE
GIL;GIL
BARRAGE;BARRAGE
FROST  ADRIENNE;FROST  ADRIENNE
SLAUGHTER II / CONSTAN;SLAUGHTER II / CONSTAN
ESSEX;ESSEX
JENSKOT / ALIYA;JENSKOT / ALIYA
BLURRY;BLURRY
WARPY;WARPY
GREASY;GREASY
STINKY;STINKY
WINDY;WINDY
LANIEGE  BIANCA;LANIEGE  BIANCA
SPIKEY;SPIKEY
BRAINY;BRAINY
BANNERJEE  DR.;BANNERJEE  DR.
PARADOX II;PARADOX II
SINGH  DR.;SINGH  DR.
WRAP;WRAP
JET-BLACK;JET-BLACK
NIGHTWIND;NIGHTWIND
DRAGONWING;DRAGONWING
SIGN;SIGN
TOUGH LOVE;TOUGH LOVE
SPOILSPORT;SPOILSPORT
NOY;NOY
COFFIN  WARDEN JOHNS;COFFIN  WARDEN JOHNS
RAVENWOOD;RAVENWOOD
DELACORTE  ARTHUR;DELACORTE  ARTHUR
GANCE  TABITHA TABBY;GANCE  TABITHA TABBY
SOMERS  JOHNATHAN;SOMERS  JOHNATHAN
BAXTER;BAXTER
MONDO;MONDO
DE LA COURTE;DE LA COURTE
GIGANTO;GIGANTO
SAMHAIN;SAMHAIN
RADD  FENNAN;RADD  FENNAN
HOFFMAN  ALICE;HOFFMAN  ALICE
DAMAGE;DAMAGE
WIGGINS  TRACY;WIGGINS  TRACY
SNIPER / VON BURIAN;SNIPER / VON BURIAN
SORRENTINO / SORRENTIN;SORRENTINO / SORRENTIN
BOUNTY;BOUNTY
TINAC;TINAC
RODOR;RODOR
UNI-LORD;UNI-LORD
DARK COUNSEL / VARTU;DARK COUNSEL / VARTU
GRESIG;GRESIG
UR-LINI;UR-LINI
QIRMET;QIRMET
TRYKUR;TRYKUR
OJANI;OJANI
SKOOKA;SKOOKA
VORZEN;VORZEN
BLACKBODY;BLACKBODY
HRILL;HRILL
RU;RU
PRADDA FOL;PRADDA FOL
UNIT 101101;UNIT 101101
OUTRIDER / OCLIN UWIR;OUTRIDER / OCLIN UWIR
BORROB;BORROB
ROSE  JUSTICE;ROSE  JUSTICE
HYNNIT;HYNNIT
YLA;YLA
JYX;JYX
ALIST;ALIST
CRIX;CRIX
HARQUIS TEY;HARQUIS TEY
JUSUR;JUSUR
KHIRN;KHIRN
GRAND OVERSEER;GRAND OVERSEER
PYRAKH  COMMANDER;PYRAKH  COMMANDER
NURIL;NURIL
TEI;TEI
YURGE;YURGE
FIM;FIM
MIBA;MIBA
REI;REI
SZARKUS;SZARKUS
HUNKIR;HUNKIR
IZZIFIZZ;IZZIFIZZ
HYZAKTL;HYZAKTL
STRACU;STRACU
GRUX;GRUX
TYN-DARMUTH;TYN-DARMUTH
JURIAS;JURIAS
CORONER;CORONER
TENEBRAE;TENEBRAE
CY-PHYRR 4;CY-PHYRR 4
NITAL  DR.;NITAL  DR.
SAMA-D;SAMA-D
BRAHMANES;BRAHMANES
GANGER  DR. ALEXEI;GANGER  DR. ALEXEI
SCRIER;SCRIER
OTHER II;OTHER II
COSMIC MESSIAH;COSMIC MESSIAH
REISS  JACOB;REISS  JACOB
GANGER  CARMEN;GANGER  CARMEN
WILSON  LOUIS;WILSON  LOUIS
PAYBACK;PAYBACK
TELLIS;TELLIS
PRIMUS II;PRIMUS II
COMMANDO / M-NELL;COMMANDO / M-NELL
PETRIE  JUDGE RICHAR;PETRIE  JUDGE RICHAR
TAE;TAE
STERIXIAN  ALMONNAS;STERIXIAN  ALMONNAS
DESAK / DESAK STERIXIA;DESAK / DESAK STERIXIA
KRONITT;KRONITT
PENNSU;PENNSU
STERIXIAN  LOATIA;STERIXIAN  LOATIA
HESCAMAR / MARNOT [ASG;HESCAMAR / MARNOT [ASG
FANG II;FANG II
ARAKI [SHI'AR];ARAKI [SHI'AR]
SAMEDAR;SAMEDAR
PRYDE  CARMEN;PRYDE  CARMEN
PRYDE  TERRI;PRYDE  TERRI
DHEREK;DHEREK
ETUBAN;ETUBAN
MAELEN;MAELEN
AUSTIN  TERRY;AUSTIN  TERRY
EL GIBAR  ACHMED;EL GIBAR  ACHMED
KLOSS  BERNARD;KLOSS  BERNARD
MUNROE  DAVID;MUNROE  DAVID
ENTITY;ENTITY
CERANDA;CERANDA
BLAKE  EMILY;BLAKE  EMILY
BENAZA;BENAZA
WILLIS;WILLIS
INFECTIA / JOSEPHINE;INFECTIA / JOSEPHINE
RAZORFIST II;RAZORFIST II
SKIN  NYLA;SKIN  NYLA
POPE;POPE
NUMBER NINE;NUMBER NINE
ASH  BRANDY;ASH  BRANDY
MALPHER  KATHY;MALPHER  KATHY
MALTESE;MALTESE
BUCHETTO  SALVATORE;BUCHETTO  SALVATORE
SCOTT  PETER;SCOTT  PETER
CASS  LARRY MAD DOG;CASS  LARRY MAD DOG
CALKIN  SUSAN;CALKIN  SUSAN
SABINI  JERRY THE WH;SABINI  JERRY THE WH
HOYT  TONY;HOYT  TONY
BLANDING  ANDREW;BLANDING  ANDREW
BLANDING  HALEY;BLANDING  HALEY
BLANDING  MRS.;BLANDING  MRS.
SENNET  PAMELA;SENNET  PAMELA
SPEAR;SPEAR
STONE;STONE
IZANAMI;IZANAMI
HARRIS  CHRISTINE;HARRIS  CHRISTINE
TULLY  DEREK;TULLY  DEREK
WING;WING
FLAME;FLAME
STAR;STAR
MURDOCK  SISTER MAGG;MURDOCK  SISTER MAGG
O'BREEN  GLORIANNA;O'BREEN  GLORIANNA
NAMELESS ONE;NAMELESS ONE
FLORES  JAMIE;FLORES  JAMIE
STAR THIEF;STAR THIEF
SUNTURION II / MIKE ST;SUNTURION II / MIKE ST
FLAMBE;FLAMBE
BRIQUETTE;BRIQUETTE
SHREW / MARILYN MAYCRO;SHREW / MARILYN MAYCRO
RHAPSODY / RACHEL ARGO;RHAPSODY / RACHEL ARGO
VAGUE;VAGUE
TREMELO;TREMELO
PRODIGAL;PRODIGAL
PIROUETTE / JOBETH;PIROUETTE / JOBETH
NUMBER ONE FAN / PROF.;NUMBER ONE FAN / PROF.
RAMROD III;RAMROD III
CHALKER  PROF. VIC;CHALKER  PROF. VIC
RICOCHET / SEN. STEVEN;RICOCHET / SEN. STEVEN
WANG  VICTORIA VICKY;WANG  VICTORIA VICKY
CROSSBOW;CROSSBOW
TOSHI;TOSHI
KO'ICHI;KO'ICHI
ASKANI;ASKANI
BOAK;BOAK
KATSU'TA'RO;KATSU'TA'RO
TANAKA  RITA;TANAKA  RITA
TANAKA  GEORGE;TANAKA  GEORGE
MILLER  JENETTE;MILLER  JENETTE
STEIN  EMIL;STEIN  EMIL
MOLE;MOLE
CRIMSON;CRIMSON
AZURE;AZURE
CORAL;CORAL
CERISE;CERISE
COBALT II;COBALT II
BERYL;BERYL
JONES  TIMOTHY;JONES  TIMOTHY
PARSON;PARSON
MASTER MAN II / ALEXAN;MASTER MAN II / ALEXAN
POTTS  VIRGINIA PEPP;POTTS  VIRGINIA PEPP
CROSSBONES II;CROSSBONES II
ROSE  MICHKA;ROSE  MICHKA
GUINNESS;GUINNESS
SLIDE;SLIDE
RAZORWIRE;RAZORWIRE
NAUTILUS;NAUTILUS
THANADEMOS;THANADEMOS
CALLAHAN  DANNY;CALLAHAN  DANNY
DIEGO  MANUEL;DIEGO  MANUEL
TAREVA;TAREVA
VON DOOM  CYNTHIA;VON DOOM  CYNTHIA
YEE  WAI CHEE;YEE  WAI CHEE
DIAMONDBACK;DIAMONDBACK
DEUTSCH  GEN.;DEUTSCH  GEN.
ANDERSON  GINA;ANDERSON  GINA
DARK MOTHER / FINALITY;DARK MOTHER / FINALITY
REAVES  VERNON;REAVES  VERNON
KNOBLACH  HANS;KNOBLACH  HANS
BENEDICT  ANDREW;BENEDICT  ANDREW
CYANIDE JANE;CYANIDE JANE
MOORE  CONNIE;MOORE  CONNIE
JONES  JOHN;JONES  JOHN
KNOBLACH  GLORIA;KNOBLACH  GLORIA
KNOBLACH  GERTRUDE H;KNOBLACH  GERTRUDE H
STROUGHTON  WILLIAM;STROUGHTON  WILLIAM
CLARITY;CLARITY
WENDY;WENDY
AUSTIN  GEN.;AUSTIN  GEN.
SHERMAN  GEN.;SHERMAN  GEN.
CASPER;CASPER
SPOOKY;SPOOKY
BONITA;BONITA
SMITH  JOE;SMITH  JOE
BROTHER VIRGIL;BROTHER VIRGIL
CAESAR;CAESAR
SHIRE  DR. RANDALL;SHIRE  DR. RANDALL
OXTON  PROFESSOR HEN;OXTON  PROFESSOR HEN
SEMIJAN;SEMIJAN
BERGER  PROF.;BERGER  PROF.
KEY;KEY
WALL;WALL
AENTAROS;AENTAROS
BLOCKADE / DEXTER PARI;BLOCKADE / DEXTER PARI
MALAN Sometimes spel;MALAN Sometimes spel
KRIVEN;KRIVEN
PRINCESS SANDELLA;PRINCESS SANDELLA
GAUNT II;GAUNT II
SHIN;SHIN
SECOND / ALECTO;SECOND / ALECTO
CARMODY  MRS.;CARMODY  MRS.
HAMID  SHEIK;HAMID  SHEIK
AZAZEL;AZAZEL
CIRE  EYLA;CIRE  EYLA
CIRE  MANUEL;CIRE  MANUEL
GLEASON  KAREN;GLEASON  KAREN
CIRE  EZRA;CIRE  EZRA
CROSS  JASON;CROSS  JASON
MASTERMIND IV / MARTIN;MASTERMIND IV / MARTIN
CH'VAYRE;CH'VAYRE
HARBINGER;HARBINGER
AGENT 18 / JACK TRUMAN;AGENT 18 / JACK TRUMAN
RODRIGUEZ  DEBRA;RODRIGUEZ  DEBRA
BELGRADE  DR. HORATI;BELGRADE  DR. HORATI
KEATON;KEATON
SISTER SOPHIA;SISTER SOPHIA
BROTHER CAESAR;BROTHER CAESAR
WATERS  SETH;WATERS  SETH
N'GASSI;N'GASSI
M'KAMBA;M'KAMBA
ITOBU  DR. JOSHUA;ITOBU  DR. JOSHUA
GOYER  SAUL;GOYER  SAUL
YOUNG  LAWRENCE;YOUNG  LAWRENCE
SPECTRA / SELENA SLATE;SPECTRA / SELENA SLATE
FONG  DR. CHARLES WA;FONG  DR. CHARLES WA
CUFFS;CUFFS
WIRETAP;WIRETAP
NIGHTSTICK;NIGHTSTICK
CAT BURGLAR;CAT BURGLAR
BELLADONNA;BELLADONNA
TOLLIVER  MELBA;TOLLIVER  MELBA
FIRESTAR DOPPELGANGE;FIRESTAR DOPPELGANGE
HYPNO-HUSTLER;HYPNO-HUSTLER
MARVEL BOY II / MARTIN;MARVEL BOY II / MARTIN
GABRIEL III;GABRIEL III
ECHO / MAYA LOPEZ;ECHO / MAYA LOPEZ
QUESADA  JOE;QUESADA  JOE
MILLER  FRANK;MILLER  FRANK
EVERETT  BILL;EVERETT  BILL
SMITH  KEVIN;SMITH  KEVIN
MCKENZIE  LYDIA;MCKENZIE  LYDIA
MARTINEZ  ALITHA;MARTINEZ  ALITHA
QUINN  ASHLEY;QUINN  ASHLEY
LAMY  KELLY;LAMY  KELLY
DAKESIAN  NANCI;DAKESIAN  NANCI
PALMIOTTI  JIMMY;PALMIOTTI  JIMMY
BAAL II;BAAL II
KING (OF THE SEWER P;KING (OF THE SEWER P
STARK  MARIA CARBONE;STARK  MARIA CARBONE
STICK;STICK
KIRIGI;KIRIGI
SMASHER V;SMASHER V
COFFY  DET.;COFFY  DET.
HALL  MORGAN;HALL  MORGAN
CARLTON  LUCY;CARLTON  LUCY
CARLTON  JAKE;CARLTON  JAKE
WILLIAMS  NILES;WILLIAMS  NILES
ADAMS  CONGRESSMAN H;ADAMS  CONGRESSMAN H
CAT MAN III;CAT MAN III
APE MAN II / ROY MCVEY;APE MAN II / ROY MCVEY
SKY-WALKER;SKY-WALKER
TORPEDO II / MICHAEL S;TORPEDO II / MICHAEL S
COPPERHEAD / LAWRENCE;COPPERHEAD / LAWRENCE
MATADOR / MANUEL ELOGA;MATADOR / MANUEL ELOGA
ANSWER;ANSWER
SMASHER III;SMASHER III
GELLER  URI;GELLER  URI
TERRAX;TERRAX
CRUSHER II / JUAN APON;CRUSHER II / JUAN APON
GAULTHING  ANDERSON;GAULTHING  ANDERSON
BANK  IRVING;BANK  IRVING
MARVEL BOY VII / DAVID;MARVEL BOY VII / DAVID
SCORCH / TOMMY NG;SCORCH / TOMMY NG
COMMANDER BLAZE;COMMANDER BLAZE
HARRIER;HARRIER
HUNGYR;HUNGYR
CACTUS;CACTUS
YETRIGAR;YETRIGAR
WATCHLORD;WATCHLORD
X-RAY II;X-RAY II
CRITIC;CRITIC
MASON  WANDA;MASON  WANDA
MCLEISH;MCLEISH
RASCAL;RASCAL
AI-CHIA;AI-CHIA
SERAPH;SERAPH
WENDIGO V / ANDRE;WENDIGO V / ANDRE
GARTH;GARTH
RUNE;RUNE
SCALEFACE;SCALEFACE
RIDGE  CHRISTINA DEV;RIDGE  CHRISTINA DEV
ISBISA / DR. SANDERSON;ISBISA / DR. SANDERSON
VINYL  MILO;VINYL  MILO
ARIA;ARIA
POWERHOUSE IV;POWERHOUSE IV
MARIK;MARIK
JARMAN  TOMMY;JARMAN  TOMMY
HIGGINS  JANE;HIGGINS  JANE
KOLE  MICHELLE;KOLE  MICHELLE
HIGGINS  LINDA;HIGGINS  LINDA
KOLE  JOHN;KOLE  JOHN
HIGGINS  RICHIE;HIGGINS  RICHIE
KHAN;KHAN
KERIVAK;KERIVAK
SURGE;SURGE
VALKYRIE II | MUTANT;VALKYRIE II | MUTANT
HOGUN | MUTANT X-VER;HOGUN | MUTANT X-VER
NAMORITA | MUTANT X-;NAMORITA | MUTANT X-
NOVA | MUTANT X-VERS;NOVA | MUTANT X-VERS
DEVIL DINOSAUR | MUT;DEVIL DINOSAUR | MUT
FANDRAL | MUTANT X-V;FANDRAL | MUTANT X-V
DR. OCTOPUS | MUTANT;DR. OCTOPUS | MUTANT
POWER MAN II | MUTAN;POWER MAN II | MUTAN
ABSORBING MAN | MUTA;ABSORBING MAN | MUTA
FIN FANG FOOM | MUTA;FIN FANG FOOM | MUTA
VOLSTAGG | MUTANT X-;VOLSTAGG | MUTANT X-
BLACK PANTHER | MUTA;BLACK PANTHER | MUTA
STRONG GUY | MUTANT;STRONG GUY | MUTANT
BETA RAY BILL | MUTA;BETA RAY BILL | MUTA
ABOMINATION | MUTANT;ABOMINATION | MUTANT
DRAX | MUTANT X-VERS;DRAX | MUTANT X-VERS
BROTHER VOODOO | MUT;BROTHER VOODOO | MUT
GARGOYLE | MUTANT X-;GARGOYLE | MUTANT X-
MOON KNIGHT | MUTANT;MOON KNIGHT | MUTANT
THOR | MUTANT X-VERS;THOR | MUTANT X-VERS
IRON FIST | MUTANT X;IRON FIST | MUTANT X
ABOMINATRIX;ABOMINATRIX
CAPTAIN RECTITUDE;CAPTAIN RECTITUDE
WILCOX  DR. BRENT;WILCOX  DR. BRENT
THREE-FACE;THREE-FACE
JACK SERIOUS / DR. JOH;JACK SERIOUS / DR. JOH
NOSFERATA / PURPLE HAY;NOSFERATA / PURPLE HAY
LOOPNER  LEXINGTON;LOOPNER  LEXINGTON
SITTING BULLSEYE;SITTING BULLSEYE
DR. ANGST / FLOYD MANG;DR. ANGST / FLOYD MANG
TILLIE THE HUN / MATIL;TILLIE THE HUN / MATIL
SPANKER / FRED HOVEL;SPANKER / FRED HOVEL
BLACK HOLE / MORTON KI;BLACK HOLE / MORTON KI
DOOM  DR. BOB;DOOM  DR. BOB
PROSPERO  DR. / HARPER;PROSPERO  DR. / HARPER
MUSTANG;MUSTANG
A;A
T;T
MR. X;MR. X
BLOK;BLOK
JACKSON  BRENT;JACKSON  BRENT
SHIVER MAN;SHIVER MAN
MAUVIUS;MAUVIUS
MO MONEY;MO MONEY
KANGAROO II;KANGAROO II
ARYAN;ARYAN
BATTLE  MONTGOMERY;BATTLE  MONTGOMERY
KHYBER;KHYBER
REANIMATOR;REANIMATOR
KAISHEK  KIA;KAISHEK  KIA
KAISHEK  HAAN;KAISHEK  HAAN
KAISHEK  GOM;KAISHEK  GOM
CURSON  LT. TARA;CURSON  LT. TARA
CHEN  JOANNA;CHEN  JOANNA
CROWE  GERONIMO;CROWE  GERONIMO
CARGO;CARGO
HARDWIRE;HARDWIRE
KAZAKI  SHINJI;KAZAKI  SHINJI
GRUENWALD  MARK;GRUENWALD  MARK
CARVER;CARVER
FUGUE;FUGUE
TUPA;TUPA
PIGSKIN;PIGSKIN
RECKLESS ERIC;RECKLESS ERIC
MINI MAX;MINI MAX
MEGA MAX;MEGA MAX
VANCE REBUS;VANCE REBUS
KAISHEK  YOLYN;KAISHEK  YOLYN
O'HARA  GERALD;O'HARA  GERALD
MCSHANE  PATRICK;MCSHANE  PATRICK
MARKS  DR. SHIELA;MARKS  DR. SHIELA
STAHL  VERONICA;STAHL  VERONICA
STERLING  SID;STERLING  SID
DRAGO  VALERIE;DRAGO  VALERIE
FELDSTADT  DR. HANS;FELDSTADT  DR. HANS
BRUNO;BRUNO
COCO;COCO
SHAW  MILDRED;SHAW  MILDRED
WOLMAN  GIDEON;WOLMAN  GIDEON
MICHAELS  DAWN;MICHAELS  DAWN
GREGORY  TODD;GREGORY  TODD
JONES  LOUISE;JONES  LOUISE
NOCENTI  ANN;NOCENTI  ANN
REXEL TOIVEN;REXEL TOIVEN
MENDICUS;MENDICUS
ELEJEA;ELEJEA
VERITUS;VERITUS
ULTARNT;ULTARNT
LENO  JAY;LENO  JAY
SPRINGER  JERRY;SPRINGER  JERRY
MARISTA;MARISTA
AGON;AGON
RYNDA;RYNDA
FIRESTAR | MUTANT X-;FIRESTAR | MUTANT X-
DOC SAMSON | MUTANT;DOC SAMSON | MUTANT
VENDETTA | MUTANT X-;VENDETTA | MUTANT X-
LORD YARU;LORD YARU
KYSA;KYSA
HAWKINS  DR. EDWIN E;HAWKINS  DR. EDWIN E
VESPER;VESPER
MIND'S EYE / MEACHAM;MIND'S EYE / MEACHAM
PANTHER CUB;PANTHER CUB
STERLING;STERLING
AMAZO-MAXI-WOMAN;AMAZO-MAXI-WOMAN
MANT / ERNEST;MANT / ERNEST
MISS THING / MARY;MISS THING / MARY
SWORDSMAN IV;SWORDSMAN IV
DARLEGUNG  GEN.;DARLEGUNG  GEN.
GEORGE  DAVID LLOYD;GEORGE  DAVID LLOYD
LAO-TSE  GEN.;LAO-TSE  GEN.
LESTRADE  DR.;LESTRADE  DR.
FISHER  PROF. FRANCE;FISHER  PROF. FRANCE
VAN NUYS  PROF. RODE;VAN NUYS  PROF. RODE
KO-GAR;KO-GAR
PHARAOH KHAFRE;PHARAOH KHAFRE
FROH;FROH
DONAR;DONAR
BRUNNHILDE / MCM-XLI (;BRUNNHILDE / MCM-XLI (
LOGA;LOGA
O'NEILL  DET. BRADY;O'NEILL  DET. BRADY
TARAKIS;TARAKIS
ENRAKT;ENRAKT
CASE  COL. PRESTON;CASE  COL. PRESTON
SLOTOTH;SLOTOTH
ADVA;ADVA
PERRIKUS;PERRIKUS
MAJESTON ZELIA;MAJESTON ZELIA
ANDERSON  BAXTER;ANDERSON  BAXTER
BLOODY MARY;BLOODY MARY
DEPAUL  SHIELD SPECI;DEPAUL  SHIELD SPECI
ASBERY  SHAMARI;ASBERY  SHAMARI
BOWDEN  DENNIS;BOWDEN  DENNIS
SANGRE / JULIA CONCEPC;SANGRE / JULIA CONCEPC
WILDSTREAK;WILDSTREAK
WHYTEOUT / STUART ANTH;WHYTEOUT / STUART ANTH
DESIGNATE / TARENE;DESIGNATE / TARENE
CYRA [ASGARDIAN];CYRA [ASGARDIAN]
OLSON  MRS.;OLSON  MRS.
FAIRMONT  AMANDA MAN;FAIRMONT  AMANDA MAN
NULLITRON;NULLITRON
PENTIGAAR;PENTIGAAR
RYAN  THOMAS;RYAN  THOMAS
NEFFETHESK;NEFFETHESK
TOOTHGRINDER;TOOTHGRINDER
TOOTHGNASHER;TOOTHGNASHER
JAGRFELM [ASGARDIAN];JAGRFELM [ASGARDIAN]
MILLENNIUM MONARCH;MILLENNIUM MONARCH
X'HOSS;X'HOSS
GIRABOOR;GIRABOOR
NEPHRI;NEPHRI
SHAKATI;SHAKATI
DELPHOS;DELPHOS
G'ANYM;G'ANYM
JASON II;JASON II
ESON II;ESON II
P'KRRD  CAPTAIN;P'KRRD  CAPTAIN
BAAL;BAAL
ARVAK;ARVAK
IKARYS;IKARYS
DRAKE  MALCOLM;DRAKE  MALCOLM
BUCHOVITZ  STANLEY &;BUCHOVITZ  STANLEY &
LIONMANE / GEN. LO CHI;LIONMANE / GEN. LO CHI
SAI;SAI
HESSLER  WOLFGANG;HESSLER  WOLFGANG
BEHEMOTH;BEHEMOTH
AMAZON;AMAZON
SHE-CAT;SHE-CAT
DRAGONFIST;DRAGONFIST
DEMI-GOD;DEMI-GOD
KNIGHT ERRANT II;KNIGHT ERRANT II
STINGER IV;STINGER IV
MUMM  MAX;MUMM  MAX
SATHAN;SATHAN
HOBBS  DET.;HOBBS  DET.
FURMAN  RICHARD;FURMAN  RICHARD
PREECHA;PREECHA
MO;MO
PO;PO
WATTS;WATTS
CHAR;CHAR
FLO;FLO
KASPIN;KASPIN
SHULK;SHULK
MOK;MOK
QUARRY;QUARRY
CYBERSLIK;CYBERSLIK
SLEEK;SLEEK
JOUST;JOUST
LIBRITO;LIBRITO
BETTY-6;BETTY-6
UNIT;UNIT
AGARN  CAPT.;AGARN  CAPT.
RAI;RAI
CHIRA;CHIRA
WILBURN  MYRON;WILBURN  MYRON
FANG;FANG
SPAULDING  JILL;SPAULDING  JILL
OTOMO;OTOMO
OUTRIDER II / MARTIN Z;OUTRIDER II / MARTIN Z
K'AD-MON;K'AD-MON
VULTURE II / BLACKIE D;VULTURE II / BLACKIE D
POMEROY  SYLVIA;POMEROY  SYLVIA
VISARA;VISARA
HAAG;HAAG
MINXI [INHUMAN];MINXI [INHUMAN]
DAVIDOFF;DAVIDOFF
TSKAROV  GENERAL;TSKAROV  GENERAL
GATZ  WILLIAM BILLY;GATZ  WILLIAM BILLY
GRAZIA  VINCENT VINN;GRAZIA  VINCENT VINN
INSOMNIA;INSOMNIA
BRINKE  NIOMI;BRINKE  NIOMI
GRASSWIND  Z'OOFREY;GRASSWIND  Z'OOFREY
ARKANIAN  GLIB;ARKANIAN  GLIB
VAVELLA;VAVELLA
JELLA  PRIVATE;JELLA  PRIVATE
LYTH'KA  COMMANDER;LYTH'KA  COMMANDER
STECK'EE;STECK'EE
MYLZOB'RYN  CHIEF;MYLZOB'RYN  CHIEF
LEEBRE  VEEDA;LEEBRE  VEEDA
JARA;JARA
GODSTALKER;GODSTALKER
SHYM'R;SHYM'R
HAV-ROGG;HAV-ROGG
BAV-TEK;BAV-TEK
ADAM X;ADAM X
HAV-AK;HAV-AK
HELKOOKY;HELKOOKY
KLAER;KLAER
GRIPPO  BILLY;GRIPPO  BILLY
DUBOIS  DR. CLAUDIA;DUBOIS  DR. CLAUDIA
SYNAPSE;SYNAPSE
SENYAKA  TIA;SENYAKA  TIA
CONCIERGE  LE;CONCIERGE  LE
CAMBRIDGE  MOXIE;CAMBRIDGE  MOXIE
DWYER  MARISSA;DWYER  MARISSA
HUNTER  IAN;HUNTER  IAN
MOLLE  DR.;MOLLE  DR.
BORROUGHS  CHARLES C;BORROUGHS  CHARLES C
PAI;PAI
STAR  JOAN;STAR  JOAN
CHALMER  JUDGE;CHALMER  JUDGE
WISDOM  HAROLD;WISDOM  HAROLD
WISDOM  ROMANY;WISDOM  ROMANY
JARDINE  AMANDA;JARDINE  AMANDA
HINDS  PATRICK;HINDS  PATRICK
SIR;SIR
HELLSPAWN;HELLSPAWN
MILLENIUS;MILLENIUS
GARRETT  JOHN;GARRETT  JOHN
KRUEL / VICTOR KRUELLE;KRUEL / VICTOR KRUELLE
COGGER;COGGER
CRIME-MASTER / NICK LU;CRIME-MASTER / NICK LU
RED WOLF II;RED WOLF II
STITHY  THEODORE;STITHY  THEODORE
HAMMER II;HAMMER II
BLAKE  KENT;BLAKE  KENT
LOPEZ  DONNA;LOPEZ  DONNA
BLACKWULF;BLACKWULF
PEACEKEEPER / JOSHUA;PEACEKEEPER / JOSHUA
JILLETE  RANDI;JILLETE  RANDI
JENKINS  WALTER;JENKINS  WALTER
SPECTRUM  SINCLAIR;SPECTRUM  SINCLAIR
WIREHEAD;WIREHEAD
KILLOBYTE;KILLOBYTE
STEEL COLLAR;STEEL COLLAR
BITMAP;BITMAP
INFOMORPH;INFOMORPH
TECHNOSPIKE;TECHNOSPIKE
SIEGE / JOHN KELLY;SIEGE / JOHN KELLY
WAGNER  ERNIE WHACK;WAGNER  ERNIE WHACK
DENNEHY  ROBERT;DENNEHY  ROBERT
GEDDINGS  JUDITH GHO;GEDDINGS  JUDITH GHO
IZANAMI II;IZANAMI II
SURGEON GENERAL / ANGE;SURGEON GENERAL / ANGE
KATOS;KATOS
JUNIPER;JUNIPER
GORN;GORN
GADFLY / RUTH MACRAE;GADFLY / RUTH MACRAE
WALKABOUT;WALKABOUT
MORPH;MORPH
DR. MIME;DR. MIME
ZANKOR / JAY STEVENSON;ZANKOR / JAY STEVENSON
SQUIRE;SQUIRE
RIOT-ACT;RIOT-ACT
BRADLEY  HANK;BRADLEY  HANK
LONKARR;LONKARR
TSERRON;TSERRON
ATLAS III;ATLAS III
SEDNA;SEDNA
DIAMOND  CHUCKY;DIAMOND  CHUCKY
SANDSTORM;SANDSTORM
STRONTIUM-90;STRONTIUM-90
BACILLUS;BACILLUS
DOGGEREL;DOGGEREL
MITCHELL  ROBERT;MITCHELL  ROBERT
SLAVINSKI  SALLY;SLAVINSKI  SALLY
CLASS CLOWN / GLASS;CLASS CLOWN / GLASS
KATHAR;KATHAR
KASEMA;KASEMA
ROGUE DOPPELGANGER;ROGUE DOPPELGANGER
HERCULES DOPPELGANGE;HERCULES DOPPELGANGE
STRONG GUY DOPPELGAN;STRONG GUY DOPPELGAN
WONDER MAN DOPPELGAN;WONDER MAN DOPPELGAN
FORTHWARD  KENT;FORTHWARD  KENT
ANGKOR;ANGKOR
GUARDIAN III;GUARDIAN III
PHANTOM;PHANTOM
DESTINY / PAUL DESTINE;DESTINY / PAUL DESTINE
