Id,Lista_Heroes
UX 147,WOLVERINE/LOGAN :  ANGEL/WARREN KENNETH :  CYCLOPS/SCOTT SUMMER :  HUDSON  HEATHER :  GUARDIAN/JAMES MACDO :  NIGHTCRAWLER/KURT WA :  FREDERICKS  GENERAL :  ARCADE/ :  COLOSSUS II/PETER RA :  SHADOWCAT/KATHERINE :  STORM/ORORO MUNROE S :  FORRESTER  CAPT. ALE :  HENDERSHOOT  COLONEL
KZ4 19,ZIRA :  PLUNDER  ADAM KYLE M :  ZABU :  GREGOR :  DHEREK :  SHANNA/SHANNA O'HARA :  KA-ZAR/KEVIN PLUNDER
UX 146,DAYTRIPPER/AMANDA SE :  WOLVERINE/LOGAN :  ANGEL/WARREN KENNETH :  CYCLOPS/SCOTT SUMMER :  NIGHTCRAWLER/KURT WA :  ARCADE/ :  COLOSSUS II/PETER RA :  BANSHEE/SEAN CASSIDY :  ICEMAN/ROBERT BOBBY :  GREY  DR. JOHN :  STORM/ORORO MUNROE S :  MAGIK/ILLYANA RASPUT :  FORRESTER  CAPT. ALE :  CHAMBERS  MR. :  SOUTHERN  CANDY :  HAVOK/ALEX SUMMERS :  MACTAGGERT  MOIRA KI :  GREY  ELAINE :  MISS LOCKE :  HUNTER  STEVIE
KZ4 18,ZIRA :  PLUNDER  ADAM KYLE M :  ZABU :  GREGOR :  SHANNA/SHANNA O'HARA :  KA-ZAR/KEVIN PLUNDER
UX 145,WOLVERINE/LOGAN :  ANGEL/WARREN KENNETH :  CYCLOPS/SCOTT SUMMER :  BEAST/HENRY &HANK& P :  NIGHTCRAWLER/KURT WA :  ARCADE/ :  COLOSSUS II/PETER RA :  BANSHEE/SEAN CASSIDY :  POLARIS/LORNA DANE :  SHADOWCAT/KATHERINE :  ICEMAN/ROBERT BOBBY :  STORM/ORORO MUNROE S :  FORRESTER  CAPT. ALE :  HAVOK/ALEX SUMMERS :  PROFESSOR X/CHARLES :  MISS LOCKE :  HUNTER  STEVIE
KZ4 17,ZIRA :  ETUBAN :  ROSS  EVERETT KENNET :  BLACK PANTHER/T'CHAL :  PLUNDER  ADAM KYLE M :  NELSON  FRANKLIN FOG :  JAMEKA :  ZABU :  SHANNA/SHANNA O'HARA :  KA-ZAR/KEVIN PLUNDER
UX 144,WOLVERINE/LOGAN :  ANGEL/WARREN KENNETH :  CYCLOPS/SCOTT SUMMER :  MAN-THING/THEODORE T :  NIGHTCRAWLER/KURT WA :  D'SPAYRE :  COLOSSUS II/PETER RA :  POLARIS/LORNA DANE :  SHADOWCAT/KATHERINE :  STORM/ORORO MUNROE S :  FORRESTER  CAPT. ALE :  HAVOK/ALEX SUMMERS :  CORSAIR :  PROFESSOR X/CHARLES
KZ4 16,ZIRA :  ETUBAN :  PLUNDER  ADAM KYLE M :  PUNISHER II/FRANK CA :  SHANNA/SHANNA O'HARA :  KA-ZAR/KEVIN PLUNDER
UX 149,MAGNETO/MAGNUS/ERIC :  WOLVERINE/LOGAN :  CYCLOPS/SCOTT SUMMER :  NIGHTCRAWLER/KURT WA :  COLOSSUS II/PETER RA :  SHADOWCAT/KATHERINE :  STORM/ORORO MUNROE S :  FORRESTER  CAPT. ALE :  GAROKK :  PROFESSOR X/CHARLES
UX 148,MAGNETO/MAGNUS/ERIC :  WOLVERINE/LOGAN :  ANGEL/WARREN KENNETH :  CYCLOPS/SCOTT SUMMER :  SIRYN/THERESA ROURKE :  NIGHTCRAWLER/KURT WA :  COLOSSUS II/PETER RA :  BANSHEE/SEAN CASSIDY :  SHADOWCAT/KATHERINE :  STORM/ORORO MUNROE S :  MAGIK/ILLYANA RASPUT :  FORRESTER  CAPT. ALE :  DAZZLER II/ALLISON B :  SPIDER-WOMAN/JESSICA :  CALIBAN/ :  MACTAGGERT  MOIRA KI :  PROFESSOR X/CHARLES :  HUNTER  STEVIE
KZ4 20,ZIRA :  ETUBAN :  PLUNDER  ADAM KYLE M :  ZABU :  GREGOR :  DHEREK :  GAROKK :  SHANNA/SHANNA O'HARA :  KA-ZAR/KEVIN PLUNDER
UX 132,WOLVERINE/LOGAN :  ANGEL/WARREN KENNETH :  CYCLOPS/SCOTT SUMMER :  TESSA :  NIGHTCRAWLER/KURT WA :  LELAND  HARRY :  COLOSSUS II/PETER RA :  STORM/ORORO MUNROE S :  PIERCE  DONALD :  SOUTHERN  CANDY :  BLACK KING/SEBASTIAN :  MASTERMIND/JASON WYN :  PROFESSOR X/CHARLES :  PHOENIX II
UX 131,WOLVERINE/LOGAN :  CYCLOPS/SCOTT SUMMER :  NIGHTCRAWLER/KURT WA :  PRYDE  CARMEN :  COLOSSUS II/PETER RA :  SHADOWCAT/KATHERINE :  STORM/ORORO MUNROE S :  WHITE QUEEN/EMMA FRO :  PRYDE  TERRI :  DAZZLER II/ALLISON B :  PROFESSOR X/CHARLES :  PHOENIX II
UX 130,WOLVERINE/LOGAN :  CYCLOPS/SCOTT SUMMER :  NIGHTCRAWLER/KURT WA :  COLOSSUS II/PETER RA :  SHADOWCAT/KATHERINE :  STORM/ORORO MUNROE S :  WHITE QUEEN/EMMA FRO :  DAZZLER II/ALLISON B :  BLACK KING/SEBASTIAN :  MASTERMIND/JASON WYN :  PROFESSOR X/CHARLES :  PHOENIX II
UX 136,WOLVERINE/LOGAN :  ANGEL/WARREN KENNETH :  CYCLOPS/SCOTT SUMMER :  BEAST/HENRY &HANK& P :  ARAKI [SHI'AR] :  CORBEAU  DR. PETER :  NIGHTCRAWLER/KURT WA :  COLOSSUS II/PETER RA :  GREY  DR. JOHN :  STORM/ORORO MUNROE S :  JARVIS  EDWIN :  CARTER  JIMMY :  LILANDRA NERAMANI [S :  BAILEY  SARA GREY :  GREY  ELAINE :  GLADIATOR II :  PROFESSOR X/CHARLES :  PHOENIX II
UX 135,DR. STRANGE/STEPHEN :  WOLVERINE/LOGAN :  ANGEL/WARREN KENNETH :  CYCLOPS/SCOTT SUMMER :  BEAST/HENRY &HANK& P :  THING/BENJAMIN J. GR :  ARAKI [SHI'AR] :  CORBEAU  DR. PETER :  NIGHTCRAWLER/KURT WA :  LELAND  HARRY :  COLOSSUS II/PETER RA :  BANSHEE/SEAN CASSIDY :  SILVER SURFER/NORRIN :  STORM/ORORO MUNROE S :  MAELEN :  BLACK KING/SEBASTIAN :  SPIDER-MAN/PETER PARKER :  LILANDRA NERAMANI [S :  MR. FANTASTIC/REED R :  MACTAGGERT  MOIRA KI :  KELLY  SEN. ROBERT E :  PROFESSOR X/CHARLES :  PHOENIX II
UX 134,WOLVERINE/LOGAN :  CYCLOPS/SCOTT SUMMER :  BEAST/HENRY &HANK& P :  NIGHTCRAWLER/KURT WA :  LELAND  HARRY :  COLOSSUS II/PETER RA :  STORM/ORORO MUNROE S :  PIERCE  DONALD :  BLACK KING/SEBASTIAN :  MASTERMIND/JASON WYN :  KELLY  SEN. ROBERT E :  PHOENIX II
UX 133,WOLVERINE/LOGAN :  ANGEL/WARREN KENNETH :  CYCLOPS/SCOTT SUMMER :  REESE  MURRAY :  NIGHTCRAWLER/KURT WA :  LELAND  HARRY :  COLOSSUS II/PETER RA :  BANSHEE/SEAN CASSIDY :  STORM/ORORO MUNROE S :  PIERCE  DONALD :  BLACK KING/SEBASTIAN :  MACON  ANGELO :  COLE  WADE :  MASTERMIND/JASON WYN :  MACTAGGERT  MOIRA KI :  KELLY  SEN. ROBERT E :  PROFESSOR X/CHARLES :  PHOENIX II
UX 139,WOLVERINE/LOGAN :  ANGEL/WARREN KENNETH :  HUDSON  HEATHER :  GUARDIAN/JAMES MACDO :  SNOWBIRD/NARYA/ANNE :  NIGHTCRAWLER/KURT WA :  COLOSSUS II/PETER RA :  SHADOWCAT/KATHERINE :  WENDIGO II/GEORGES B :  STORM/ORORO MUNROE S :  SHAMAN/MICHAEL TWOYO :  PROFESSOR X/CHARLES :  HUNTER  STEVIE
UX 138,WOLVERINE/LOGAN :  ANGEL/WARREN KENNETH :  CYCLOPS/SCOTT SUMMER :  BEAST/HENRY &HANK& P :  NIGHTCRAWLER/KURT WA :  COLOSSUS II/PETER RA :  SHADOWCAT/KATHERINE :  ICEMAN/ROBERT BOBBY :  GREY  DR. JOHN :  STORM/ORORO MUNROE S :  MARVEL GIRL/JEAN GRE :  LILANDRA NERAMANI [S :  BAILEY  SARA GREY :  GREY  ELAINE :  PROFESSOR X/CHARLES
UX 137,WARSTAR :  WOLVERINE/LOGAN :  ANGEL/WARREN KENNETH :  CYCLOPS/SCOTT SUMMER :  MANTA :  HUSSAR :  STARBOLT :  ANALYZER :  BEAST/HENRY &HANK& P :  ARAKI [SHI'AR] :  NIGHTCRAWLER/KURT WA :  COLOSSUS II/PETER RA :  EMPRESS R'KILL [SKRU :  TEMPEST/GRANNZ :  STORM/ORORO MUNROE S :  UATU :  EARTHQUAKE :  RAKSOR [SKRULL] :  SMASHER IV :  SUPREME INTELLIGENCE :  NIGHTSIDE :  LILANDRA NERAMANI [S :  BEL-DANN  GEN. :  GLADIATOR II :  PROFESSOR X/CHARLES :  PHOENIX II :  ORACLE/LADY SIBYL
ST 126/2,DR. STRANGE/STEPHEN :  ANCIENT ONE :  CLEA :  DORMAMMU
UX 121,WOLVERINE/LOGAN :  CYCLOPS/SCOTT SUMMER :  GUARDIAN/JAMES MACDO :  SNOWBIRD/NARYA/ANNE :  NIGHTCRAWLER/KURT WA :  COLOSSUS II/PETER RA :  BANSHEE/SEAN CASSIDY :  NORTHSTAR/JEAN-PAUL :  BYRNE  JOHN :  WING  COLLEEN :  KNIGHT  MISTY :  SASQUATCH/WALTER LAN :  STORM/ORORO MUNROE S :  AURORA/JEANNE-MARIE :  SHAMAN/MICHAEL TWOYO :  JILL
UX 120,WOLVERINE/LOGAN :  CYCLOPS/SCOTT SUMMER :  YASHIDA  MARIKO :  GUARDIAN/JAMES MACDO :  SNOWBIRD/NARYA/ANNE :  AUSTIN  TERRY :  NIGHTCRAWLER/KURT WA :  SUNFIRE/SHIRO YOSHID :  COLOSSUS II/PETER RA :  BANSHEE/SEAN CASSIDY :  NORTHSTAR/JEAN-PAUL :  WING  COLLEEN :  KNIGHT  MISTY :  SASQUATCH/WALTER LAN :  WILFORD  BONNIE :  STORM/ORORO MUNROE S :  AURORA/JEANNE-MARIE :  COCKRUM  DAVE :  SHAMAN/MICHAEL TWOYO :  PROFESSOR X/CHARLES :  OSAMA :  JILL
UX 125,MAGNETO/MAGNUS/ERIC :  WOLVERINE/LOGAN :  CYCLOPS/SCOTT SUMMER :  MULTIPLE MAN/JAMES A :  BEAST/HENRY &HANK& P :  ARAKI [SHI'AR] :  NIGHTCRAWLER/KURT WA :  COLOSSUS II/PETER RA :  BANSHEE/SEAN CASSIDY :  POLARIS/LORNA DANE :  STORM/ORORO MUNROE S :  PROTEUS II :  LILANDRA NERAMANI [S :  MASTERMIND/JASON WYN :  HAVOK/ALEX SUMMERS :  MACTAGGERT  MOIRA KI :  PROFESSOR X/CHARLES :  PHOENIX II
UX 124,DAYTRIPPER/AMANDA SE :  WOLVERINE/LOGAN :  CYCLOPS/SCOTT SUMMER :  NIGHTCRAWLER/KURT WA :  ARCADE/ :  COLOSSUS II/PETER RA :  BANSHEE/SEAN CASSIDY :  WING  COLLEEN :  STORM/ORORO MUNROE S :  CHAMBERS  MR. :  WILFORD  ELISABETH B :  MISS LOCKE
UX 123,WEIN  GLYNIS :  CLAREMONT  CHRIS :  DAYTRIPPER/AMANDA SE :  WOLVERINE/LOGAN :  CYCLOPS/SCOTT SUMMER :  YASHIDA  MARIKO :  AUSTIN  TERRY :  STERN  ROGER :  NIGHTCRAWLER/KURT WA :  ARCADE/ :  COLOSSUS II/PETER RA :  BANSHEE/SEAN CASSIDY :  WING  COLLEEN :  WILFORD  BONNIE :  STORM/ORORO MUNROE S :  WEIN  LEN :  CHAMBERS  MR. :  SPIDER-MAN/PETER PARKER :  WILFORD  ELISABETH B :  MISS LOCKE
UX 122,CAGE  LUKE/CARL LUCA :  WOLVERINE/LOGAN :  CYCLOPS/SCOTT SUMMER :  YASHIDA  MARIKO :  MULTIPLE MAN/JAMES A :  ARAKI [SHI'AR] :  NIGHTCRAWLER/KURT WA :  ARCADE/ :  BLACK TOM CASSIDY :  COLOSSUS II/PETER RA :  BANSHEE/SEAN CASSIDY :  POLARIS/LORNA DANE :  WING  COLLEEN :  KNIGHT  MISTY :  JUGGERNAUT/CAIN MARK :  STORM/ORORO MUNROE S :  MAELEN :  LILANDRA NERAMANI [S :  MASTERMIND/JASON WYN :  HAVOK/ALEX SUMMERS :  MACTAGGERT  MOIRA KI :  PROFESSOR X/CHARLES :  MISS LOCKE :  PHOENIX II
UX 129,WOLVERINE/LOGAN :  CYCLOPS/SCOTT SUMMER :  MULTIPLE MAN/JAMES A :  NIGHTCRAWLER/KURT WA :  LELAND  HARRY :  PRYDE  CARMEN :  COLOSSUS II/PETER RA :  BANSHEE/SEAN CASSIDY :  POLARIS/LORNA DANE :  SHADOWCAT/KATHERINE :  STORM/ORORO MUNROE S :  WHITE QUEEN/EMMA FRO :  PRYDE  TERRI :  PIERCE  DONALD :  BLACK KING/SEBASTIAN :  MASTERMIND/JASON WYN :  HAVOK/ALEX SUMMERS :  MACTAGGERT  MOIRA KI :  PROFESSOR X/CHARLES :  PHOENIX II
UX 128,WOLVERINE/LOGAN :  CYCLOPS/SCOTT SUMMER :  NIGHTCRAWLER/KURT WA :  COLOSSUS II/PETER RA :  BANSHEE/SEAN CASSIDY :  POLARIS/LORNA DANE :  STORM/ORORO MUNROE S :  PROTEUS II :  HAVOK/ALEX SUMMERS :  MACTAGGERT  MOIRA KI :  PHOENIX II
UX 127,WOLVERINE/LOGAN :  CYCLOPS/SCOTT SUMMER :  NIGHTCRAWLER/KURT WA :  COLOSSUS II/PETER RA :  BANSHEE/SEAN CASSIDY :  POLARIS/LORNA DANE :  THOMAS  COMMANDER DA :  STORM/ORORO MUNROE S :  PROTEUS II :  HAVOK/ALEX SUMMERS :  MACTAGGERT  MOIRA KI :  PHOENIX II
UX 126,WOLVERINE/LOGAN :  CYCLOPS/SCOTT SUMMER :  MULTIPLE MAN/JAMES A :  NIGHTCRAWLER/KURT WA :  COLOSSUS II/PETER RA :  BANSHEE/SEAN CASSIDY :  POLARIS/LORNA DANE :  STORM/ORORO MUNROE S :  PROTEUS II :  MASTERMIND/JASON WYN :  HAVOK/ALEX SUMMERS :  MACTAGGERT  MOIRA KI :  PHOENIX II
CX 8/2,WOLVERINE/LOGAN :  CYCLOPS/SCOTT SUMMER :  CORBEAU  DR. PETER :  NIGHTCRAWLER/KURT WA :  COLOSSUS II/PETER RA :  BANSHEE/SEAN CASSIDY :  STORM/ORORO MUNROE S :  MARVEL GIRL/JEAN GRE :  PROFESSOR X/CHARLES :  PHOENIX II
M/CP 14/4,NOMAD III/JACK MONRO
M/CP 14/3,SPEEDBALL/ROBBIE BAL :  BALDWIN  MADELYNE MA :  BALDWIN  JUSTIN
M/CP 14/2,BLACK PANTHER/T'CHAL
DTSTR3 16/2,DR. STRANGE/STEPHEN
UX 110,WARHAWK II :  WOLVERINE/LOGAN :  CYCLOPS/SCOTT SUMMER :  NIGHTCRAWLER/KURT WA :  COLOSSUS II/PETER RA :  BANSHEE/SEAN CASSIDY :  STORM/ORORO MUNROE S :  DELANY  CAPT. :  MACTAGGERT  MOIRA KI :  PROFESSOR X/CHARLES :  PHOENIX II
UX 114,WOLVERINE/LOGAN :  CYCLOPS/SCOTT SUMMER :  BEAST/HENRY &HANK& P :  FAHE :  TONGAH :  NIGHTCRAWLER/KURT WA :  COLOSSUS II/PETER RA :  BANSHEE/SEAN CASSIDY :  SAURON/DR. KARL LYKO :  NEREEL :  STORM/ORORO MUNROE S :  LILANDRA NERAMANI [S :  HAVOK/ALEX SUMMERS :  CORSAIR :  PROFESSOR X/CHARLES :  PHOENIX II :  SEESHA
UX 113,MAGNETO/MAGNUS/ERIC :  WOLVERINE/LOGAN :  CYCLOPS/SCOTT SUMMER :  BEAST/HENRY &HANK& P :  CHEEVER  JOHN :  NIGHTCRAWLER/KURT WA :  COLOSSUS II/PETER RA :  BANSHEE/SEAN CASSIDY :  NANNY :  STORM/ORORO MUNROE S :  EL GIBAR  ACHMED :  LILANDRA NERAMANI [S :  PROFESSOR X/CHARLES :  PHOENIX II
UX 112,MAGNETO/MAGNUS/ERIC :  MESMERO :  WOLVERINE/LOGAN :  CYCLOPS/SCOTT SUMMER :  BEAST/HENRY &HANK& P :  NIGHTCRAWLER/KURT WA :  COLOSSUS II/PETER RA :  BANSHEE/SEAN CASSIDY :  NANNY :  STORM/ORORO MUNROE S :  PHOENIX II
UX 111,MAGNETO/MAGNUS/ERIC :  MESMERO :  WOLVERINE/LOGAN :  CYCLOPS/SCOTT SUMMER :  BEAST/HENRY &HANK& P :  NIGHTCRAWLER/KURT WA :  COLOSSUS II/PETER RA :  BANSHEE/SEAN CASSIDY :  POLARIS/LORNA DANE :  STORM/ORORO MUNROE S :  PHOENIX II
COMPLETE COMICS 2,WHIZZER/ROBERT L. FR
UX 118,IRON FIST/DANIEL RAN :  WOLVERINE/LOGAN :  CYCLOPS/SCOTT SUMMER :  YASHIDA  MARIKO :  NIGHTCRAWLER/KURT WA :  SUNFIRE/SHIRO YOSHID :  COLOSSUS II/PETER RA :  BANSHEE/SEAN CASSIDY :  WING  COLLEEN :  KNIGHT  MISTY :  STORM/ORORO MUNROE S :  MAGNUM  MOSES :  LILANDRA NERAMANI [S :  PROFESSOR X/CHARLES :  OSAMA
UX 117,WOLVERINE/LOGAN :  CYCLOPS/SCOTT SUMMER :  NIGHTCRAWLER/KURT WA :  COLOSSUS II/PETER RA :  BANSHEE/SEAN CASSIDY :  SHADOW KING/AMAHL FA :  KNIGHT  MISTY :  STORM/ORORO MUNROE S :  LILANDRA NERAMANI [S :  MACTAGGERT  MOIRA KI :  PROFESSOR X/CHARLES :  PHOENIX II
UX 116,ZALADANE :  WOLVERINE/LOGAN :  CYCLOPS/SCOTT SUMMER :  NIGHTCRAWLER/KURT WA :  COLOSSUS II/PETER RA :  BANSHEE/SEAN CASSIDY :  SAURON/DR. KARL LYKO :  STORM/ORORO MUNROE S :  ZABU :  GAROKK :  KA-ZAR/KEVIN PLUNDER
UX 115,SNOW  TANDY :  ZALADANE :  WOLVERINE/LOGAN :  CYCLOPS/SCOTT SUMMER :  TONGAH :  NIGHTCRAWLER/KURT WA :  COLOSSUS II/PETER RA :  BANSHEE/SEAN CASSIDY :  SAURON/DR. KARL LYKO :  NEREEL :  STORM/ORORO MUNROE S :  ZABU :  GAROKK :  SEESHA :  KLOSS  BERNARD :  KA-ZAR/KEVIN PLUNDER
UX 119,WOLVERINE/LOGAN :  CYCLOPS/SCOTT SUMMER :  YASHIDA  MARIKO :  MULTIPLE MAN/JAMES A :  NIGHTCRAWLER/KURT WA :  SUNFIRE/SHIRO YOSHID :  COLOSSUS II/PETER RA :  BANSHEE/SEAN CASSIDY :  POLARIS/LORNA DANE :  WING  COLLEEN :  KNIGHT  MISTY :  STORM/ORORO MUNROE S :  MAGNUM  MOSES :  HAVOK/ALEX SUMMERS :  MACTAGGERT  MOIRA KI :  OSAMA :  PHOENIX II
UX 103,ERIC THE RED [SHI'AR :  WOLVERINE/LOGAN :  D'KEN [SHI'AR] :  NIGHTCRAWLER/KURT WA :  BLACK TOM CASSIDY :  COLOSSUS II/PETER RA :  BANSHEE/SEAN CASSIDY :  JUGGERNAUT/CAIN MARK :  STORM/ORORO MUNROE S :  O'DONNELL  EAMON
UX 102,WOLVERINE/LOGAN :  CYCLOPS/SCOTT SUMMER :  NIGHTCRAWLER/KURT WA :  BLACK TOM CASSIDY :  COLOSSUS II/PETER RA :  BANSHEE/SEAN CASSIDY :  KNIGHT  MISTY :  JUGGERNAUT/CAIN MARK :  STORM/ORORO MUNROE S :  MUNROE  N'DARE :  EL GIBAR  ACHMED :  LILANDRA NERAMANI [S :  PROFESSOR X/CHARLES :  MUNROE  DAVID :  PHOENIX II
UX 101,WOLVERINE/LOGAN :  CYCLOPS/SCOTT SUMMER :  CORBEAU  DR. PETER :  NIGHTCRAWLER/KURT WA :  BLACK TOM CASSIDY :  COLOSSUS II/PETER RA :  BANSHEE/SEAN CASSIDY :  JUGGERNAUT/CAIN MARK :  STORM/ORORO MUNROE S :  MACTAGGERT  MOIRA KI :  PROFESSOR X/CHARLES :  O'DONNELL  EAMON :  PHOENIX II
UX 100,WOLVERINE/LOGAN :  CYCLOPS/SCOTT SUMMER :  WHITE KING :  LANG  DR. STEVEN :  CORBEAU  DR. PETER :  NIGHTCRAWLER/KURT WA :  COLOSSUS II/PETER RA :  BANSHEE/SEAN CASSIDY :  ROSSI  COL. MICHAEL :  STORM/ORORO MUNROE S :  MARVEL GIRL/JEAN GRE :  MASTER MOLD :  VANISHER :  PROFESSOR X/CHARLES
UX 107,ERIC THE RED [SHI'AR :  WOLVERINE/LOGAN :  CYCLOPS/SCOTT SUMMER :  D'KEN [SHI'AR] :  ELECTRON :  STARBOLT :  FANG II :  THING/BENJAMIN J. GR :  CORBEAU  DR. PETER :  NIGHTCRAWLER/KURT WA :  COLOSSUS II/PETER RA :  BANSHEE/SEAN CASSIDY :  TEMPEST/GRANNZ :  MIDGET :  STORM/ORORO MUNROE S :  MAM'SELLE HEPZIBAH :  RAZA LONGKNIFE :  SMASHER IV :  TITAN :  QUASAR II :  IMPULSE :  CR'REEE :  MENTOR II :  HOBGOBLIN :  NIGHTSIDE :  LILANDRA NERAMANI [S :  MR. FANTASTIC/REED R :  MAGIC :  GLADIATOR II :  CORSAIR :  PROFESSOR X/CHARLES :  ASTRA :  PHOENIX II :  ORACLE/LADY SIBYL :  CH'OD
UX 106,WOLVERINE/LOGAN :  CYCLOPS/SCOTT SUMMER :  FIRELORD/PYREUS KRIL :  NIGHTCRAWLER/KURT WA :  COLOSSUS II/PETER RA :  BANSHEE/SEAN CASSIDY :  KNIGHT  MISTY :  GREY  DR. JOHN :  STORM/ORORO MUNROE S :  ENTITY :  MACTAGGERT  MOIRA KI :  GREY  ELAINE :  PROFESSOR X/CHARLES
UX 105,ERIC THE RED [SHI'AR :  CLAREMONT  CHRIS :  WOLVERINE/LOGAN :  CYCLOPS/SCOTT SUMMER :  K'RK [SHI'AR] :  FIRELORD/PYREUS KRIL :  NIGHTCRAWLER/KURT WA :  COLOSSUS II/PETER RA :  BANSHEE/SEAN CASSIDY :  POLARIS/LORNA DANE :  KNIGHT  MISTY :  GREY  DR. JOHN :  STORM/ORORO MUNROE S :  COCKRUM  DAVE :  LILANDRA NERAMANI [S :  HAVOK/ALEX SUMMERS :  GREY  ELAINE :  S'LAR :  PROFESSOR X/CHARLES :  PHOENIX II
UX 104,MAGNETO/MAGNUS/ERIC :  ERIC THE RED [SHI'AR :  WOLVERINE/LOGAN :  CYCLOPS/SCOTT SUMMER :  D'KEN [SHI'AR] :  MULTIPLE MAN/JAMES A :  NIGHTCRAWLER/KURT WA :  COLOSSUS II/PETER RA :  BANSHEE/SEAN CASSIDY :  POLARIS/LORNA DANE :  KNIGHT  MISTY :  GREY  DR. JOHN :  STORM/ORORO MUNROE S :  CR'REEE :  LILANDRA NERAMANI [S :  HAVOK/ALEX SUMMERS :  MACTAGGERT  MOIRA KI :  GREY  ELAINE :  CORSAIR :  PROFESSOR X/CHARLES :  PHOENIX II :  CH'OD
UX 109,WOLVERINE/LOGAN :  CYCLOPS/SCOTT SUMMER :  D'KEN [SHI'AR] :  GUARDIAN/JAMES MACDO :  STARBOLT :  CODY  GARY :  ARAKI [SHI'AR] :  NIGHTCRAWLER/KURT WA :  COLOSSUS II/PETER RA :  BANSHEE/SEAN CASSIDY :  GREY  DR. JOHN :  STORM/ORORO MUNROE S :  MAM'SELLE HEPZIBAH :  RAZA LONGKNIFE :  CR'REEE :  LILANDRA NERAMANI [S :  MACTAGGERT  MOIRA KI :  GREY  ELAINE :  GLADIATOR II :  CORSAIR :  PROFESSOR X/CHARLES :  PHOENIX II :  ORACLE/LADY SIBYL :  CH'OD
UX 108,WOLVERINE/LOGAN :  CYCLOPS/SCOTT SUMMER :  D'KEN [SHI'AR] :  ELECTRON :  CAPTAIN AMERICA :  FIRELORD/PYREUS KRIL :  BEAST/HENRY &HANK& P :  THING/BENJAMIN J. GR :  CORBEAU  DR. PETER :  WASP/JANET VAN DYNE :  NIGHTCRAWLER/KURT WA :  HUMAN TORCH/JOHNNY S :  BLACK PANTHER/T'CHAL :  COLOSSUS II/PETER RA :  BANSHEE/SEAN CASSIDY :  KNIGHT  MISTY :  GREY  DR. JOHN :  JAHF :  STORM/ORORO MUNROE S :  MAM'SELLE HEPZIBAH :  ANT-MAN/DR. HENRY J. :  RAZA LONGKNIFE :  SMASHER IV :  WALDO :  TITAN :  QUASAR II :  CR'REEE :  MENTOR II :  CARTER  JIMMY :  MODT :  LILANDRA NERAMANI [S :  MR. FANTASTIC/REED R :  GREY  ELAINE :  CORSAIR :  PROFESSOR X/CHARLES :  ASTRA :  PHOENIX II :  CH'OD
T '99,THING/BENJAMIN J. GR :  HUMAN TORCH/JOHNNY S :  RICHARDS  FRANKLIN B :  DR. DOOM/VICTOR VON :  THOR/DR. DONALD BLAK :  INVISIBLE WOMAN/SUE :  MR. FANTASTIC/REED R :  CERANDA
HTD MAG 1/2,HOWARD THE DUCK :  SWITZLER  BEVERLY
VSS 1,SPIDER-MAN CLONE/BEN :  WATSON-PARKER  MARY :  CARNAGE/CLETUS KASAD :  SPIDER-MAN/PETER PARKER :  VENOM/EDDIE BROCK
AWC 56/2,CAPTAIN AMERICA :  SERSI/SYLVIA :  HUMAN TORCH ANDROID/
DLOK 1/2,DEATHLOK III/MICHAEL
XFOR 9/2,SUMO :  STRYFE :  WILDSIDE :  FOREARM :  WEAPON X II/GARRISON
HUMAN TORCH 27,HYENA/HENRY MORTONSO
M/CP 169,MANDARIN
M/CP 170,MANDARIN
DD 7/4,RALF :  DARLA :  EIGHTBALL :  DAREDEVIL/MATT MURDO :  BUTCH
DD 7/3,BARON STRUCKER/WOLFG :  DAREDEVIL/MATT MURDO :  CRIPPLER/KARL STRIKL
DD 7/2,BLAKE  EMILY :  URICH  BEN :  KINGPIN/WILSON FISK :  URICH  DORIS
M/CP 27/2,BLACK PANTHER/T'CHAL
M/CP 27/3,COLDBLOOD/
M/CP 27/4,AMERICAN EAGLE III/J
T 449/2,SIF :  EGO :  ANALYZER :  NOBILUS :  BALDER [ASGARDIAN] :  HIGH EVOLUTIONARY/HE
TOS 9,CHONDU
UX 55/2,ANGEL/WARREN KENNETH :  CYCLOPS/SCOTT SUMMER :  ICEMAN/ROBERT BOBBY :  PROFESSOR X/CHARLES
SPEC S-M 1,RALEIGH  RICHARD :  ROBERTSON  JOE
RH 3/2,BLOODSTONE/ULYSSES B :  CARTER  BRAD :  FURY  COL. NICHOLAS :  IRON MAN/TONY STARK
NMARE 2,NIGHTMARE/EDVARD HAB
NMARE 1,NIGHTMARE/EDVARD HAB
NMARE 4,NIGHTMARE/EDVARD HAB
NMARE 3,NIGHTMARE/EDVARD HAB
M/CP 161,USAGENT/CAPTAIN JOHN :  HAWK
ASM 365/2,JAMESON  J. JONAH :  JAMESON  MARLA MADIS
ASM 365/3,STACY  GWEN :  WATSON  ANNA :  WATSON-PARKER  MARY :  OSBORN  HARRY :  SPIDER-MAN/PETER PARKER
ASM 365/4,PROWLER/HOBIE BROWN :  BROWN  MINDY MCPHERS
IM 144/2,IRON MAN IV/JAMES R. :  IRON MAN/TONY STARK
M/CP 125,CHAMPION  IMUS
KZ4 -1,BENAZA :  WILLIS :  ZABU :  PLUNDERER/LORD EDGAR :  KA-ZAR/KEVIN PLUNDER
